Network,ldz,Depot,Work Order,Root Work Order,Emergency Date,Gas Prevented,Time Difference,Address,MTD,Less 12,Great 12,Count
EG,WM,DUDLEY,W1048039,W1048036,2026-05-27 13:01:00,2026-05-27 17:06:51,4.1,2 MILL ROAD DUDLEY WM7 2LT,0,1,0,1
EG,NW,SALFORD,W1048040,W1048038,2026-05-26 16:24:00,2026-05-27 05:11:54,12.8,121 BRIDGE ROAD SALFORD NW3 1GF,0,0,1,1
EG,NT,DERBY,W1048041,W1048037,2026-05-26 17:23:00,2026-05-27 04:37:21,11.24,15 MARKET SQUARE DERBY NT8 1LA,0,1,0,1
EG,SC,ABERDEEN,W1048042,W1048041,2026-05-26 13:43:00,2026-05-27 03:49:21,14.11,93 HIGH STREET ABERDEEN SC2 4AH,0,0,1,1
EG,SC,PERTH,W1048043,W1048040,2026-05-26 07:17:00,2026-05-26 20:15:43,12.98,161 BRIDGE ROAD PERTH SC5 4AH,0,0,1,1
EG,NT,LINCOLN,W1048044,W1048043,2026-05-26 22:26:00,2026-05-27 04:19:59,5.9,125 MARKET SQUARE LINCOLN NT6 1LA,0,1,0,1
EG,SE,TUNBRIDGE WELLS,W1048045,W1048043,2026-05-27 08:18:00,2026-05-27 19:02:37,10.74,100 PARK AVENUE TUNBRIDGE WELLS SE6 5RX,1,1,0,1
EG,NW,WARRINGTON,W1048046,W1048042,2026-05-27 13:08:00,2026-05-27 22:21:16,9.22,44 NEW STREET WARRINGTON NW1 1AA,0,1,0,1
EG,SO,SOUTHAMPTON,W1048047,W1048043,2026-05-26 08:19:00,2026-05-26 17:23:13,9.07,170 BRIDGE ROAD SOUTHAMPTON SO6 2DU,0,1,0,1
EG,SC,INVERNESS,W1048048,W1048047,2026-05-27 22:13:00,2026-05-28 08:16:31,10.06,42 PARK AVENUE INVERNESS SC9 5JZ,1,1,0,1
EG,NE,NEWCASTLE,W1048049,W1048048,2026-05-26 14:00:00,2026-05-26 23:06:58,9.12,27 KING STREET NEWCASTLE NE5 1GF,1,1,0,1
EG,NT,LINCOLN,W1048050,W1048049,2026-05-26 01:54:00,2026-05-26 08:52:35,6.98,200 MARKET SQUARE LINCOLN NT9 5JZ,1,1,0,1
EG,NE,MIDDLESBROUGH,W1048051,W1048049,2026-05-26 10:45:00,2026-05-26 18:36:23,7.86,39 NEW STREET MIDDLESBROUGH NE4 4EQ,1,1,0,1
EG,NW,SALFORD,W1048052,W1048049,2026-05-27 21:31:00,2026-05-28 07:49:41,10.31,143 MILL ROAD SALFORD NW4 1GF,0,1,0,1
EG,NW,STOCKPORT,W1048053,W1048050,2026-05-27 08:40:00,2026-05-27 17:41:11,9.02,183 VICTORIA ROAD STOCKPORT NW2 2LT,1,1,0,1
EG,NW,WARRINGTON,W1048054,W1048049,2026-05-27 01:43:00,2026-05-27 15:30:28,13.79,153 BRIDGE ROAD WARRINGTON NW1 2LT,1,0,1,1
EG,NE,NEWCASTLE,W1048055,W1048051,2026-05-26 02:19:00,2026-05-26 16:34:47,14.26,66 BRIDGE ROAD NEWCASTLE NE2 2EE,0,0,1,1
EG,SC,GLASGOW,W1048056,W1048051,2026-05-27 11:51:00,2026-05-27 19:11:15,7.34,188 BRIDGE ROAD GLASGOW SC8 4BH,0,1,0,1
EG,WM,COVENTRY,W1048057,W1048055,2026-05-27 23:42:00,2026-05-28 09:00:40,9.31,75 NEW STREET COVENTRY WM8 1GF,1,1,0,1
EG,EA,CAMBRIDGE,W1048058,W1048054,2026-05-26 20:09:00,2026-05-27 03:53:49,7.75,45 STATION ROAD CAMBRIDGE EA2 5EE,0,1,0,1
EG,NE,DURHAM,W1048059,W1048058,2026-05-26 05:25:00,2026-05-26 14:43:49,9.31,150 HIGH STREET DURHAM NE7 5RX,1,1,0,1
EG,SO,SOUTHAMPTON,W1048060,W1048058,2026-05-27 11:58:00,2026-05-27 23:52:29,11.91,53 NEW STREET SOUTHAMPTON SO6 4EQ,1,1,0,1
EG,NE,GATESHEAD,W1048061,W1048058,2026-05-27 21:33:00,2026-05-28 03:01:10,5.47,28 CASTLE STREET GATESHEAD NE1 1AA,0,1,0,1
EG,NT,NOTTINGHAM,W1048062,W1048057,2026-05-26 14:02:00,2026-05-27 02:57:05,12.92,125 NEW STREET NOTTINGHAM NT1 3BU,1,0,1,1
EG,SO,BASINGSTOKE,W1048063,W1048061,2026-05-26 01:31:00,2026-05-26 14:19:21,12.81,193 CASTLE STREET BASINGSTOKE SO9 1AA,0,0,1,1
EG,SE,BRIGHTON,W1048064,W1048061,2026-05-26 21:44:00,2026-05-27 09:20:25,11.61,126 CASTLE STREET BRIGHTON SE9 5JZ,1,1,0,1
EG,SO,PORTSMOUTH,W1048065,W1048060,2026-05-27 11:03:00,2026-05-28 00:25:35,13.38,74 BROAD STREET PORTSMOUTH SO5 4BH,1,0,1,1
EG,SO,BOURNEMOUTH,W1048066,W1048062,2026-05-26 13:30:00,2026-05-26 21:50:48,8.35,174 BRIDGE ROAD BOURNEMOUTH SO9 2LT,0,1,0,1
EG,NE,GATESHEAD,W1048067,W1048062,2026-05-27 15:30:00,2026-05-28 01:51:04,10.35,1 HIGH STREET GATESHEAD NE5 4EQ,1,1,0,1
EG,NW,LIVERPOOL,W1048068,W1048067,2026-05-26 13:11:00,2026-05-26 21:33:09,8.37,58 HIGH STREET LIVERPOOL NW3 4EQ,1,1,0,1
EG,SE,MAIDSTONE,W1048069,W1048067,2026-05-27 14:14:00,2026-05-27 20:53:24,6.66,157 CASTLE STREET MAIDSTONE SE1 3BU,1,1,0,1
EG,SE,TUNBRIDGE WELLS,W1048070,W1048069,2026-05-27 07:21:00,2026-05-27 12:18:07,4.95,132 STATION ROAD TUNBRIDGE WELLS SE3 3JE,1,1,0,1
EG,NT,LINCOLN,W1048071,W1048067,2026-05-27 03:08:00,2026-05-27 10:54:06,7.77,143 CHURCH LANE LINCOLN NT1 3AB,0,1,0,1
EG,WM,COVENTRY,W1048072,W1048068,2026-05-27 19:59:00,2026-05-28 02:16:51,6.3,35 VICTORIA ROAD COVENTRY WM4 2EE,0,1,0,1
EG,SE,HORSHAM,W1048073,W1048071,2026-05-27 22:25:00,2026-05-28 04:10:09,5.75,198 NEW STREET HORSHAM SE8 4EQ,0,1,0,1
EG,SC,STIRLING,W1048074,W1048072,2026-05-26 10:48:00,2026-05-26 21:10:37,10.38,27 HIGH STREET STIRLING SC4 4EQ,1,1,0,1
EG,EA,CAMBRIDGE,W1048075,W1048070,2026-05-27 04:41:00,2026-05-27 10:58:01,6.28,9 CHURCH LANE CAMBRIDGE EA8 2DU,0,1,0,1
EG,SE,HORSHAM,W1048076,W1048074,2026-05-26 06:43:00,2026-05-26 12:04:42,5.36,161 NEW STREET HORSHAM SE9 5EE,0,1,0,1
EG,SE,MAIDSTONE,W1048077,W1048073,2026-05-26 04:23:00,2026-05-26 15:29:08,11.1,141 BROAD STREET MAIDSTONE SE1 5EE,1,1,0,1
EG,NT,DERBY,W1048078,W1048074,2026-05-26 18:33:00,2026-05-27 07:21:37,12.81,165 BROAD STREET DERBY NT2 1LA,1,0,1,1
EG,SO,BASINGSTOKE,W1048079,W1048075,2026-05-26 20:40:00,2026-05-27 04:54:52,8.25,95 CASTLE STREET BASINGSTOKE SO5 1LA,1,1,0,1
EG,NW,WARRINGTON,W1048080,W1048077,2026-05-27 21:44:00,2026-05-28 07:39:59,9.93,57 VICTORIA ROAD WARRINGTON NW3 5RX,1,1,0,1
EG,SE,CROYDON,W1048081,W1048078,2026-05-26 22:09:00,2026-05-27 09:04:17,10.92,116 CHURCH LANE CROYDON SE7 1GF,1,1,0,1
EG,SC,ABERDEEN,W1048082,W1048080,2026-05-26 20:51:00,2026-05-27 07:08:37,10.29,57 MARKET SQUARE ABERDEEN SC8 3AB,0,1,0,1
EG,SC,PAISLEY,W1048083,W1048080,2026-05-26 07:10:00,2026-05-26 12:12:26,5.04,131 STATION ROAD PAISLEY SC7 3BU,1,1,0,1
EG,WM,BIRMINGHAM,W1048084,W1048083,2026-05-26 10:00:00,2026-05-26 18:21:26,8.36,112 CASTLE STREET BIRMINGHAM WM9 1GF,1,1,0,1
EG,EA,PETERBOROUGH,W1048085,W1048081,2026-05-26 09:31:00,2026-05-26 18:06:35,8.59,24 BRIDGE ROAD PETERBOROUGH EA9 4BH,1,1,0,1
EG,SC,EDINBURGH,W1048086,W1048081,2026-05-27 23:39:00,2026-05-28 04:37:45,4.98,188 HIGH STREET EDINBURGH SC9 4EQ,1,1,0,1
EG,NW,BOLTON,W1048087,W1048085,2026-05-27 12:10:00,2026-05-27 17:50:47,5.68,84 STATION ROAD BOLTON NW7 5RX,0,1,0,1
EG,NT,LEICESTER,W1048088,W1048086,2026-05-27 07:38:00,2026-05-27 18:16:27,10.64,158 STATION ROAD LEICESTER NT5 5EE,0,1,0,1
EG,SC,INVERNESS,W1048089,W1048086,2026-05-27 13:23:00,2026-05-27 22:10:24,8.79,170 BROAD STREET INVERNESS SC4 1LA,0,1,0,1
EG,NT,NOTTINGHAM,W1048090,W1048085,2026-05-27 06:02:00,2026-05-27 10:37:21,4.59,190 MILL ROAD NOTTINGHAM NT3 1AA,1,1,0,1
EG,SC,PERTH,W1048091,W1048087,2026-05-26 21:47:00,2026-05-27 12:29:09,14.7,90 CASTLE STREET PERTH SC8 2EE,0,0,1,1
EG,NW,LIVERPOOL,W1048092,W1048090,2026-05-27 16:28:00,2026-05-27 23:24:48,6.95,55 MARKET SQUARE LIVERPOOL NW7 2LT,1,1,0,1
EG,EA,CAMBRIDGE,W1048093,W1048088,2026-05-26 01:38:00,2026-05-26 05:44:50,4.11,141 NEW STREET CAMBRIDGE EA7 2EE,0,1,0,1
EG,NT,DERBY,W1048094,W1048092,2026-05-27 09:19:00,2026-05-27 23:28:49,14.16,115 NEW STREET DERBY NT4 5EE,1,0,1,1
EG,WM,DUDLEY,W1048095,W1048092,2026-05-27 02:30:00,2026-05-27 17:24:32,14.91,15 MARKET SQUARE DUDLEY WM1 1GF,0,0,1,1
EG,NT,NOTTINGHAM,W1048096,W1048092,2026-05-27 22:42:00,2026-05-28 09:58:49,11.28,164 NEW STREET NOTTINGHAM NT1 2LT,1,1,0,1
EG,WM,WALSALL,W1048097,W1048095,2026-05-27 13:27:00,2026-05-28 04:01:30,14.58,77 BRIDGE ROAD WALSALL WM8 5EE,0,0,1,1
EG,SC,STIRLING,W1048098,W1048093,2026-05-26 23:49:00,2026-05-27 12:28:00,12.65,183 STATION ROAD STIRLING SC9 3JE,0,0,1,1
EG,WM,WALSALL,W1048099,W1048095,2026-05-27 02:35:00,2026-05-27 08:41:18,6.11,139 BRIDGE ROAD WALSALL WM8 2DU,1,1,0,1
EG,NE,DURHAM,W1048100,W1048095,2026-05-26 14:17:00,2026-05-26 20:59:02,6.7,68 STATION ROAD DURHAM NE7 1AA,1,1,0,1
EG,SC,GLASGOW,W1048101,W1048097,2026-05-26 23:20:00,2026-05-27 03:58:07,4.64,62 HIGH STREET GLASGOW SC7 4AH,1,1,0,1
EG,SO,BASINGSTOKE,W1048102,W1048100,2026-05-27 07:19:00,2026-05-27 19:50:11,12.52,60 STATION ROAD BASINGSTOKE SO9 5JZ,1,0,1,1
EG,WM,COVENTRY,W1048103,W1048102,2026-05-26 03:43:00,2026-05-26 11:37:44,7.91,9 CHURCH LANE COVENTRY WM8 4AH,0,1,0,1
EG,EA,BEDFORD,W1048104,W1048099,2026-05-26 06:21:00,2026-05-26 19:53:44,13.55,108 MARKET SQUARE BEDFORD EA7 5JZ,1,0,1,1
EG,EA,NORWICH,W1048105,W1048100,2026-05-26 06:30:00,2026-05-26 14:55:33,8.43,113 BRIDGE ROAD NORWICH EA7 3AB,0,1,0,1
EG,NE,GATESHEAD,W1048106,W1048105,2026-05-26 05:07:00,2026-05-26 18:03:14,12.94,12 CHURCH LANE GATESHEAD NE7 2DU,1,0,1,1
EG,WM,DUDLEY,W1048107,W1048103,2026-05-26 20:36:00,2026-05-27 10:31:56,13.93,12 HIGH STREET DUDLEY WM5 3BU,0,0,1,1
EG,WM,DUDLEY,W1048108,W1048103,2026-05-26 06:13:00,2026-05-26 14:19:03,8.1,140 PARK AVENUE DUDLEY WM7 2DU,0,1,0,1
EG,NE,SUNDERLAND,W1048109,W1048104,2026-05-27 10:47:00,2026-05-27 14:47:12,4.0,7 KING STREET SUNDERLAND NE6 5RX,1,1,0,1
EG,SC,GLASGOW,W1048110,W1048109,2026-05-26 02:11:00,2026-05-26 15:35:40,13.41,91 VICTORIA ROAD GLASGOW SC9 2LT,0,0,1,1
EG,WM,DUDLEY,W1048111,W1048110,2026-05-27 23:58:00,2026-05-28 11:09:41,11.19,24 MARKET SQUARE DUDLEY WM2 5JZ,0,1,0,1
EG,SO,BOURNEMOUTH,W1048112,W1048111,2026-05-27 10:07:00,2026-05-27 20:26:53,10.33,172 CASTLE STREET BOURNEMOUTH SO4 3BU,1,1,0,1
EG,NT,NOTTINGHAM,W1048113,W1048108,2026-05-27 21:31:00,2026-05-28 02:21:41,4.84,2 NEW STREET NOTTINGHAM NT5 1AA,0,1,0,1
EG,SC,EDINBURGH,W1048114,W1048109,2026-05-27 00:31:00,2026-05-27 14:37:08,14.1,180 MILL ROAD EDINBURGH SC7 5RX,0,0,1,1
EG,NW,BLACKBURN,W1048115,W1048113,2026-05-26 02:48:00,2026-05-26 08:56:30,6.14,148 STATION ROAD BLACKBURN NW3 3JE,0,1,0,1
EG,SE,CROYDON,W1048116,W1048115,2026-05-26 15:55:00,2026-05-27 03:21:18,11.44,121 VICTORIA ROAD CROYDON SE9 1LA,1,1,0,1
EG,SO,PORTSMOUTH,W1048117,W1048113,2026-05-27 17:00:00,2026-05-28 01:16:30,8.28,28 MILL ROAD PORTSMOUTH SO3 2DU,1,1,0,1
EG,NW,MANCHESTER,W1048118,W1048116,2026-05-26 12:37:00,2026-05-27 03:34:46,14.96,95 MILL ROAD MANCHESTER NW6 2EE,1,0,1,1
EG,NE,SUNDERLAND,W1048119,W1048118,2026-05-26 17:27:00,2026-05-26 21:58:43,4.53,165 MILL ROAD SUNDERLAND NE2 4AH,0,1,0,1
EG,NW,BLACKBURN,W1048120,W1048115,2026-05-26 06:03:00,2026-05-26 12:03:11,6.0,92 MARKET SQUARE BLACKBURN NW9 4BH,1,1,0,1
EG,NW,MANCHESTER,W1048121,W1048117,2026-05-26 07:07:00,2026-05-26 19:48:52,12.7,170 STATION ROAD MANCHESTER NW7 5RX,0,0,1,1
EG,EA,BEDFORD,W1048122,W1048118,2026-05-26 18:48:00,2026-05-27 03:15:00,8.45,141 HIGH STREET BEDFORD EA6 5JZ,0,1,0,1
EG,WM,COVENTRY,W1048123,W1048122,2026-05-26 04:48:00,2026-05-26 09:20:18,4.54,56 PARK AVENUE COVENTRY WM9 1AA,0,1,0,1
EG,SO,BOURNEMOUTH,W1048124,W1048123,2026-05-26 08:16:00,2026-05-26 20:29:07,12.22,105 HIGH STREET BOURNEMOUTH SO9 5EE,0,0,1,1
EG,NT,NOTTINGHAM,W1048125,W1048122,2026-05-26 17:53:00,2026-05-27 00:28:48,6.6,109 MARKET SQUARE NOTTINGHAM NT5 1LA,1,1,0,1
EG,WM,BIRMINGHAM,W1048126,W1048122,2026-05-26 18:43:00,2026-05-27 07:38:37,12.93,190 STATION ROAD BIRMINGHAM WM9 4BH,0,0,1,1
EG,SO,PORTSMOUTH,W1048127,W1048123,2026-05-27 10:25:00,2026-05-27 19:10:15,8.75,143 CHURCH LANE PORTSMOUTH SO9 1GF,1,1,0,1
EG,EA,PETERBOROUGH,W1048128,W1048125,2026-05-26 19:17:00,2026-05-27 00:08:35,4.86,37 BROAD STREET PETERBOROUGH EA1 5RX,1,1,0,1
EG,WM,WALSALL,W1048129,W1048125,2026-05-27 05:20:00,2026-05-27 18:39:39,13.33,173 BROAD STREET WALSALL WM5 4AH,1,0,1,1
EG,SO,SALISBURY,W1048130,W1048125,2026-05-26 19:51:00,2026-05-27 03:38:57,7.8,12 MILL ROAD SALISBURY SO5 2EE,1,1,0,1
EG,NW,STOCKPORT,W1048131,W1048130,2026-05-27 09:43:00,2026-05-27 21:33:03,11.83,133 STATION ROAD STOCKPORT NW1 5RX,0,1,0,1
EG,SO,PORTSMOUTH,W1048132,W1048127,2026-05-27 12:05:00,2026-05-27 17:24:50,5.33,100 PARK AVENUE PORTSMOUTH SO9 3JE,1,1,0,1
EG,SO,SOUTHAMPTON,W1048133,W1048131,2026-05-27 19:33:00,2026-05-28 00:57:07,5.4,103 NEW STREET SOUTHAMPTON SO7 5RX,1,1,0,1
EG,EA,CAMBRIDGE,W1048134,W1048130,2026-05-27 12:10:00,2026-05-28 01:23:51,13.23,191 VICTORIA ROAD CAMBRIDGE EA5 4BH,0,0,1,1
EG,NW,WARRINGTON,W1048135,W1048132,2026-05-27 04:13:00,2026-05-27 09:10:14,4.95,38 STATION ROAD WARRINGTON NW5 3JE,0,1,0,1
EG,SC,INVERNESS,W1048136,W1048134,2026-05-27 23:24:00,2026-05-28 12:32:33,13.14,1 NEW STREET INVERNESS SC9 1LA,1,0,1,1
EG,SO,SOUTHAMPTON,W1048137,W1048133,2026-05-26 03:23:00,2026-05-26 17:53:49,14.51,15 STATION ROAD SOUTHAMPTON SO3 3BU,0,0,1,1
EG,WM,COVENTRY,W1048138,W1048135,2026-05-26 02:12:00,2026-05-26 14:06:32,11.91,132 BRIDGE ROAD COVENTRY WM7 1LA,0,1,0,1
EG,WM,DUDLEY,W1048139,W1048134,2026-05-26 09:42:00,2026-05-26 15:20:36,5.64,39 KING STREET DUDLEY WM2 2DU,0,1,0,1
EG,NE,SUNDERLAND,W1048140,W1048135,2026-05-27 08:56:00,2026-05-27 21:07:09,12.19,186 MILL ROAD SUNDERLAND NE5 3BU,0,0,1,1
EG,SE,TUNBRIDGE WELLS,W1048141,W1048140,2026-05-27 16:14:00,2026-05-27 23:09:03,6.92,51 BROAD STREET TUNBRIDGE WELLS SE8 4BH,1,1,0,1
EG,NW,BOLTON,W1048142,W1048141,2026-05-26 03:59:00,2026-05-26 09:14:44,5.26,136 KING STREET BOLTON NW2 4EQ,0,1,0,1
EG,NT,MANSFIELD,W1048143,W1048138,2026-05-26 16:06:00,2026-05-27 03:17:04,11.18,11 BROAD STREET MANSFIELD NT7 5RX,0,1,0,1
EG,SE,HORSHAM,W1048144,W1048140,2026-05-27 14:33:00,2026-05-28 03:02:45,12.5,194 PARK AVENUE HORSHAM SE4 3BU,1,0,1,1
EG,WM,DUDLEY,W1048145,W1048141,2026-05-27 09:49:00,2026-05-28 00:12:08,14.39,89 KING STREET DUDLEY WM4 2EE,1,0,1,1
EG,NW,BLACKBURN,W1048146,W1048142,2026-05-26 10:19:00,2026-05-26 17:33:58,7.25,48 KING STREET BLACKBURN NW6 1GF,0,1,0,1
EG,WM,BIRMINGHAM,W1048147,W1048146,2026-05-27 16:43:00,2026-05-28 02:50:41,10.13,48 NEW STREET BIRMINGHAM WM6 1AA,0,1,0,1
EG,SC,ABERDEEN,W1048148,W1048145,2026-05-27 07:35:00,2026-05-27 19:40:54,12.1,48 NEW STREET ABERDEEN SC3 3AB,0,0,1,1
EG,SE,GUILDFORD,W1048149,W1048145,2026-05-27 13:24:00,2026-05-28 03:27:57,14.07,182 HIGH STREET GUILDFORD SE3 4AH,1,0,1,1
EG,SE,MAIDSTONE,W1048150,W1048145,2026-05-27 02:46:00,2026-05-27 14:04:59,11.32,15 BROAD STREET MAIDSTONE SE6 3AB,0,1,0,1
EG,NE,SUNDERLAND,W1048151,W1048147,2026-05-27 19:12:00,2026-05-28 00:19:47,5.13,199 CASTLE STREET SUNDERLAND NE7 3JE,0,1,0,1
EG,NE,NEWCASTLE,W1048152,W1048148,2026-05-27 22:57:00,2026-05-28 13:17:46,14.35,66 BRIDGE ROAD NEWCASTLE NE1 4EQ,0,0,1,1
EG,EA,PETERBOROUGH,W1048153,W1048152,2026-05-27 09:22:00,2026-05-27 14:55:56,5.57,153 PARK AVENUE PETERBOROUGH EA5 5EE,1,1,0,1
EG,NT,LEICESTER,W1048154,W1048151,2026-05-26 06:04:00,2026-05-26 16:36:48,10.55,157 VICTORIA ROAD LEICESTER NT2 2LT,1,1,0,1
EG,SC,DUNDEE,W1048155,W1048153,2026-05-27 18:59:00,2026-05-28 03:56:36,8.96,160 PARK AVENUE DUNDEE SC8 4BH,0,1,0,1
EG,NE,NEWCASTLE,W1048156,W1048155,2026-05-26 20:19:00,2026-05-27 02:48:20,6.49,78 MARKET SQUARE NEWCASTLE NE8 5RX,1,1,0,1
EG,WM,DUDLEY,W1048157,W1048153,2026-05-26 23:33:00,2026-05-27 09:18:30,9.76,24 VICTORIA ROAD DUDLEY WM7 4AH,0,1,0,1
EG,NW,WARRINGTON,W1048158,W1048155,2026-05-26 15:38:00,2026-05-26 22:26:23,6.81,117 PARK AVENUE WARRINGTON NW4 5EE,0,1,0,1
EG,NT,LEICESTER,W1048159,W1048154,2026-05-26 06:13:00,2026-05-26 11:30:33,5.29,43 KING STREET LEICESTER NT6 4EQ,1,1,0,1
EG,EA,PETERBOROUGH,W1048160,W1048159,2026-05-27 14:13:00,2026-05-28 01:45:36,11.54,80 CASTLE STREET PETERBOROUGH EA9 5EE,0,1,0,1
EG,SO,BASINGSTOKE,W1048161,W1048157,2026-05-27 14:30:00,2026-05-28 02:27:13,11.95,128 BRIDGE ROAD BASINGSTOKE SO8 1AA,0,1,0,1
EG,SC,PERTH,W1048162,W1048158,2026-05-27 11:25:00,2026-05-27 15:33:15,4.14,173 VICTORIA ROAD PERTH SC3 2EE,0,1,0,1
EG,NW,WARRINGTON,W1048163,W1048161,2026-05-26 03:37:00,2026-05-26 16:44:08,13.12,55 NEW STREET WARRINGTON NW9 2EE,0,0,1,1
EG,NT,MANSFIELD,W1048164,W1048161,2026-05-27 04:27:00,2026-05-27 11:19:32,6.88,56 MARKET SQUARE MANSFIELD NT4 4EQ,0,1,0,1
EG,SE,EASTBOURNE,W1048165,W1048162,2026-05-27 18:10:00,2026-05-28 05:27:05,11.28,10 PARK AVENUE EASTBOURNE SE7 2EE,0,1,0,1
EG,SE,BRIGHTON,W1048166,W1048163,2026-05-26 03:11:00,2026-05-26 09:24:34,6.23,168 BRIDGE ROAD BRIGHTON SE6 4EQ,1,1,0,1
EG,NE,NEWCASTLE,W1048167,W1048162,2026-05-27 13:22:00,2026-05-27 18:26:43,5.08,67 KING STREET NEWCASTLE NE1 2LT,1,1,0,1
EG,SC,STIRLING,W1048168,W1048163,2026-05-26 15:48:00,2026-05-27 03:34:57,11.78,79 NEW STREET STIRLING SC4 2DU,1,1,0,1
EG,SE,EASTBOURNE,W1048169,W1048164,2026-05-26 02:44:00,2026-05-26 11:15:06,8.52,87 MARKET SQUARE EASTBOURNE SE6 1LA,1,1,0,1
EG,SE,HORSHAM,W1048170,W1048169,2026-05-26 15:36:00,2026-05-27 03:54:06,12.3,27 CHURCH LANE HORSHAM SE7 3BU,0,0,1,1
EG,SO,BOURNEMOUTH,W1048171,W1048166,2026-05-27 05:31:00,2026-05-27 13:54:50,8.4,110 NEW STREET BOURNEMOUTH SO8 3AB,1,1,0,1
EG,WM,DUDLEY,W1048172,W1048170,2026-05-27 17:27:00,2026-05-27 22:14:27,4.79,199 BRIDGE ROAD DUDLEY WM8 2LT,1,1,0,1
EG,NE,DURHAM,W1048173,W1048170,2026-05-26 17:01:00,2026-05-27 07:34:33,14.56,168 NEW STREET DURHAM NE5 3BU,0,0,1,1
EG,SO,SALISBURY,W1048174,W1048172,2026-05-26 06:38:00,2026-05-26 17:18:34,10.68,174 VICTORIA ROAD SALISBURY SO7 4BH,0,1,0,1
EG,WM,BIRMINGHAM,W1048175,W1048174,2026-05-26 02:05:00,2026-05-26 08:32:48,6.46,28 STATION ROAD BIRMINGHAM WM9 5JZ,0,1,0,1
EG,SE,MAIDSTONE,W1048176,W1048174,2026-05-26 13:16:00,2026-05-26 22:45:35,9.49,41 MILL ROAD MAIDSTONE SE1 5JZ,0,1,0,1
EG,EA,BEDFORD,W1048177,W1048173,2026-05-26 12:49:00,2026-05-27 01:49:43,13.01,65 VICTORIA ROAD BEDFORD EA1 2DU,1,0,1,1
EG,NE,MIDDLESBROUGH,W1048178,W1048174,2026-05-26 16:42:00,2026-05-27 06:50:36,14.14,98 VICTORIA ROAD MIDDLESBROUGH NE7 5RX,1,0,1,1
EG,SC,PERTH,W1048179,W1048175,2026-05-26 01:37:00,2026-05-26 13:02:53,11.43,31 HIGH STREET PERTH SC3 3BU,0,1,0,1
EG,NT,DERBY,W1048180,W1048176,2026-05-27 07:43:00,2026-05-27 13:37:28,5.91,94 NEW STREET DERBY NT7 3BU,1,1,0,1
EG,NW,BOLTON,W1048181,W1048178,2026-05-27 03:42:00,2026-05-27 16:59:12,13.29,166 STATION ROAD BOLTON NW8 1LA,0,0,1,1
EG,NW,SALFORD,W1048182,W1048178,2026-05-26 03:07:00,2026-05-26 14:36:39,11.49,79 BROAD STREET SALFORD NW2 5RX,1,1,0,1
EG,NT,DERBY,W1048183,W1048181,2026-05-27 00:52:00,2026-05-27 15:29:49,14.63,109 NEW STREET DERBY NT7 1LA,1,0,1,1
EG,NE,NEWCASTLE,W1048184,W1048179,2026-05-27 21:38:00,2026-05-28 06:51:01,9.22,89 NEW STREET NEWCASTLE NE8 2EE,1,1,0,1
EG,SC,DUNDEE,W1048185,W1048181,2026-05-27 08:56:00,2026-05-27 18:23:28,9.46,44 PARK AVENUE DUNDEE SC3 4EQ,1,1,0,1
EG,SO,SALISBURY,W1048186,W1048182,2026-05-27 19:25:00,2026-05-28 08:18:35,12.89,68 CASTLE STREET SALISBURY SO9 1LA,1,0,1,1
EG,SO,SALISBURY,W1048187,W1048182,2026-05-27 18:40:00,2026-05-28 01:34:57,6.92,114 CASTLE STREET SALISBURY SO6 2LT,1,1,0,1
EG,SC,ABERDEEN,W1048188,W1048184,2026-05-27 10:41:00,2026-05-27 15:04:48,4.4,164 KING STREET ABERDEEN SC1 5JZ,1,1,0,1
EG,SC,STIRLING,W1048189,W1048185,2026-05-26 19:41:00,2026-05-26 23:44:40,4.06,186 BRIDGE ROAD STIRLING SC9 1GF,1,1,0,1
EG,WM,COVENTRY,W1048190,W1048185,2026-05-27 10:56:00,2026-05-27 15:13:48,4.3,113 STATION ROAD COVENTRY WM9 5JZ,0,1,0,1
EG,NT,MANSFIELD,W1048191,W1048190,2026-05-27 07:34:00,2026-05-27 13:56:30,6.38,187 NEW STREET MANSFIELD NT7 1LA,0,1,0,1
EG,NW,WARRINGTON,W1048192,W1048190,2026-05-27 19:24:00,2026-05-28 02:43:56,7.33,190 NEW STREET WARRINGTON NW5 1AA,0,1,0,1
EG,NT,DERBY,W1048193,W1048189,2026-05-26 01:51:00,2026-05-26 15:28:48,13.63,23 STATION ROAD DERBY NT7 1AA,0,0,1,1
EG,NW,BOLTON,W1048194,W1048193,2026-05-27 03:02:00,2026-05-27 15:51:25,12.82,37 PARK AVENUE BOLTON NW9 1LA,0,0,1,1
EG,NT,MANSFIELD,W1048195,W1048191,2026-05-26 06:57:00,2026-05-26 14:09:17,7.2,102 VICTORIA ROAD MANSFIELD NT7 5JZ,1,1,0,1
EG,SO,SALISBURY,W1048196,W1048195,2026-05-26 06:54:00,2026-05-26 20:19:41,13.43,35 VICTORIA ROAD SALISBURY SO8 4EQ,1,0,1,1
EG,NE,MIDDLESBROUGH,W1048197,W1048192,2026-05-26 01:45:00,2026-05-26 16:15:15,14.5,148 BRIDGE ROAD MIDDLESBROUGH NE2 4BH,0,0,1,1
EG,NE,NEWCASTLE,W1048198,W1048196,2026-05-27 13:02:00,2026-05-27 22:20:44,9.31,137 MILL ROAD NEWCASTLE NE6 1GF,0,1,0,1
